query_id	page_id	score
1279	1983	1
1280	1982	1
1280	1983	1
1281	2661	1
1281	2893	1
1281	2894	1
1281	2895	1
1282	1095	2
1282	1150	1
1282	1151	1
1282	1245	1
1282	1246	2
1282	1254	1
1282	1258	1
1282	1259	1
1283	1107	1
1283	1213	2
1284	411	1
1284	1097	1
1284	1099	1
1284	1100	1
1284	1131	1
1284	1132	1
1284	1141	1
1284	1160	1
1284	1186	1
1284	1208	1
1284	1230	1
1284	1241	1
1284	1263	1
1284	1284	1
1284	1285	1
1284	1297	1
1284	1308	1
1284	1485	1
1284	1718	2
1284	1829	1
1285	1119	2
1285	1131	1
1285	1175	2
1285	1186	1
1285	1940	1
1286	2640	1
1286	2669	1
1286	2867	1
1286	2901	1
1286	2903	1
1286	2904	1
1286	2907	1
1286	2940	1
1287	1101	1
1287	1130	1
1287	1161	1
1287	1245	2
1287	1249	1
1287	1260	1
1287	1266	1
1288	2157	2
1288	2183	2
1289	1064	1
1289	1519	1
1289	1563	1
1289	1630	2
1289	1707	1
1289	1718	1
1290	84	2
1290	144	2
1290	395	2
1290	410	1
1290	422	1
1291	2657	2
1291	2913	2
1292	1081	2
1292	1127	1
1293	615	1
1293	623	1
1293	624	1
1293	625	1
1293	629	1
1293	633	1
1293	634	1
1293	635	1
1293	639	1
1293	643	1
1293	644	1
1293	666	1
1293	667	1
1294	2719	2
1294	2868	1
1295	2689	2
1295	2713	2
1295	2715	2
1295	2717	2
1295	2849	2
1295	2869	2
1295	2870	1
1295	2874	1
1295	2877	1
1295	2879	1
1295	2881	1
1295	2934	2
1295	2936	2
1295	2937	2
1296	2761	2
1296	2889	2
1297	2385	1
1297	2429	2
1297	2478	1
1297	2479	2
1297	2484	1
1297	2485	1
1297	2525	1
1298	1625	2
1299	1385	1
1299	1674	1
1299	2849	1
1299	2876	1
1300	2385	1
1300	2478	1
1300	2479	2
1301	530	1
1301	532	2
1302	1626	2
1303	2687	2
1303	2731	2
1303	2735	2
1303	2749	1
1303	2760	2
1304	2849	2
1304	2874	1
1305	2689	2
1305	2713	2
1305	2715	2
1305	2717	2
1305	2849	2
1305	2869	2
1305	2934	2
1305	2937	2
1306	1591	2
1306	1592	1
1306	1594	1
1306	1598	1
1307	1095	1
1307	1208	1
1307	1252	1
1307	2210	1
1307	2669	1
1307	2867	2
1307	2879	1
1307	2926	1
1307	2932	1
1308	2653	2
1308	2897	2
1309	1626	2
1310	2193	2
1311	10	2
1311	87	1
1311	88	1
1311	218	1
1311	247	1
1311	346	1
1311	401	1
1311	402	1
1311	2686	2
1311	2889	2
1312	2837	1
1312	2841	1
1312	2845	1
1312	2897	1
1313	2641	2
1313	2675	2
1313	2927	1
1314	2362	2
1315	1352	1
1315	1363	2
1316	921	2
1316	925	2
1317	2649	1
1317	2882	1
1317	2919	1
1318	1276	2
1319	2127	1
1319	2249	1
1319	2260	1
1320	1238	2
1321	2805	2
1322	2739	1
1322	2741	1
1322	2743	1
1322	2744	1
1322	2751	1
1322	2753	1
1322	2756	1
1322	2758	1
1322	2760	1
1322	2763	1
1322	2767	1
1322	2770	1
1322	2773	1
1322	2777	1
1322	2779	1
1322	2781	1
1322	2784	1
1322	2793	2
1322	2799	1
1322	2800	1
1322	2810	1
1322	2815	1
1322	2817	1
1322	2826	1
1322	2834	1
1323	2154	2
1324	1206	1
1324	1308	1
1324	1352	2
1324	1363	1
1324	1386	1
1324	1408	1
1324	1419	1
1324	1441	1
1324	1829	1
1325	494	1
1325	565	1
1325	569	1
1325	620	1
1325	621	1
1325	630	1
1325	631	1
1325	641	1
1325	1046	1
1326	2925	2
1327	2814	2
1328	1016	2
1329	84	1
1329	143	2
1329	391	1
1329	395	1
1329	414	1
1329	417	1
1329	419	2
1330	454	1
1330	458	1
1330	528	2
1330	532	1
1330	601	2
1330	602	1
1331	1131	1
1331	1208	1
1331	1308	1
1331	1718	1
1331	1829	1
1332	1079	2
1333	2088	2
1334	2804	1
1334	2808	1
1335	1080	1
1335	1081	2
1335	1127	2
1336	1206	2
1336	1430	2
1336	1463	2
1336	1829	2
1337	2639	1
1337	2684	1
1337	2690	1
1337	2727	1
1337	2738	1
1337	2750	1
1337	2761	1
1337	2838	1
1337	2849	1
1337	2888	1
1337	2889	1
1337	2892	1
1337	2893	1
1337	2909	1
1337	2923	1
1337	2931	1
1337	2937	1
1338	1094	1
1338	1096	1
1338	1301	1
1338	1986	2
1339	1541	1
1340	2068	1
1340	2115	1
1340	2127	1
1340	2230	1
1340	2249	1
1340	2260	1
1341	1206	1
1341	1352	1
1341	1363	2
1341	1397	1
1341	1408	1
1341	1441	1
1341	1829	2
1342	2072	2
1343	1982	2
1344	1611	2
1344	1612	1
1344	1632	1
1345	2762	1
1345	2764	1
1346	2211	2
1346	2214	1
1347	1969	2
1348	2709	1
1348	2892	1
1348	2895	1
1348	2896	1
1349	2037	2
1349	2225	1
1350	1060	1
1350	1108	1
1350	1206	1
1350	1299	1
1350	1319	1
1350	1341	1
1350	1352	1
1350	1363	1
1350	1374	1
1350	1397	1
1350	1430	1
1350	1441	1
1350	1452	1
1350	1463	1
1350	1829	1
1351	1130	1
1351	1141	1
1351	2011	1
1351	2012	2
1352	611	2
1352	656	2
1352	668	2
1352	670	1
1352	675	2
1352	679	2
1352	686	2
1352	783	1
1353	7	1
1353	385	1
1353	1014	1
1353	1046	1
1353	1047	1
1354	1292	1
1354	1293	1
1354	1967	1
1354	1969	2
1354	1978	1
1354	1980	1
1355	2744	1
1355	2753	1
1355	2757	1
1355	2762	1
1355	2763	1
1355	2765	1
1355	2767	1
1355	2769	1
1355	2775	1
1355	2779	1
1355	2780	1
1355	2781	1
1355	2784	1
1355	2787	1
1355	2788	1
1355	2790	1
1355	2813	1
1355	2818	1
1355	2819	1
1355	2820	1
1356	1008	2
1356	1009	2
1357	1741	1
1357	1969	1
1358	2722	1
1358	2851	1
1358	2852	1
1358	2853	1
1358	2854	1
1358	2855	1
1358	2856	1
1359	2638	1
1359	2686	1
1359	2687	1
1359	2731	1
1359	2745	2
1360	2934	2
1361	2886	1
1361	2888	1
1361	2894	1
1361	2896	1
1361	2923	1
1362	2064	2
1362	2193	1
1362	2202	2
1362	2203	2
1362	2214	2
1363	2903	2
1364	1046	2
1364	1047	1
1365	1016	2
1366	2900	2
1367	2721	1
1367	2722	1
1367	2847	1
1367	2853	1
1367	2854	2
1367	2855	1
1368	631	1
1368	665	1
1369	2833	1
1369	2834	1
1369	2835	2
1369	2837	1
1370	2686	2
1370	2746	2
1371	2894	1
1371	2895	2
1372	2805	2
1372	2849	2
1372	2874	1
1372	2875	1
1373	2260	2
1374	165	1
1375	993	2
1375	1024	2
1376	1969	2
1377	2046	1
1377	2047	2
1377	2263	1
1378	2442	2
1379	2849	2
1379	2874	1
1379	2877	1
1379	2879	1
1379	2881	1
1380	2688	2
1381	1313	2
1381	1321	2
1381	1322	2
1381	1332	2
1381	1686	2
1381	1823	2
1381	1827	1
1381	1839	2
1382	2687	1
1382	2740	1
1382	2742	1
1382	2758	1
1382	2760	1
1382	2763	1
1382	2764	1
1382	2770	1
1382	2773	1
1382	2777	1
1382	2787	1
1382	2793	1
1382	2796	1
1382	2798	1
1382	2820	1
1382	2909	1
1383	1082	2
1384	2657	1
1384	2659	1
1384	2660	1
1384	2666	1
1384	2669	1
1384	2673	1
1384	2872	1
1384	2900	1
1384	2901	1
1384	2902	1
1384	2903	1
1384	2913	1
1384	2914	1
1384	2915	1
1384	2940	2
1385	1214	1
1385	1215	2
1386	2686	1
1386	2731	1
1386	2739	1
1386	2740	1
1386	2764	1
1386	2767	1
1386	2776	1
1386	2777	1
1386	2784	1
1386	2785	1
1386	2786	1
1386	2787	1
1386	2789	1
1386	2790	1
1386	2791	1
1386	2792	1
1386	2793	1
1386	2795	2
1386	2803	1
1386	2820	1
1387	1982	2
1388	223	2
1388	241	2
1388	243	1
1388	387	1
1388	407	1
1388	414	1
1389	2798	1
1389	2799	1
1389	2800	1
1389	2810	1
1390	1035	2
1391	2021	1
1391	2024	1
1391	2037	1
1391	2056	1
1391	2069	2
1391	2072	2
1391	2203	1
1391	2211	1
1391	2217	1
1391	2259	1
1391	2262	1
1391	2276	1
1392	2359	1
1392	2393	1
1392	2401	1
1392	2441	1
1392	2912	1
1393	560	2
1394	171	2
1394	176	2
1395	720	2
1395	746	2
1395	775	2
1395	799	2
1395	823	2
1395	852	2
1395	923	2
1395	984	2
1396	130	2
1396	133	2
1396	134	2
1396	236	1
1397	2849	2
1398	2056	1
1398	2064	1
1398	2066	1
1398	2211	1
1398	2212	2
1398	2241	2
1398	2258	1
1399	524	1
1399	525	1
1400	1090	1
1400	1091	2
1400	1121	1
1400	1156	1
1401	2337	1
1401	2362	1
1401	2393	1
1401	2396	1
1401	2397	1
1401	2400	1
1401	2419	1
1401	2471	1
1401	2475	1
1402	1059	2
1403	2219	1
1403	2266	1
1403	2641	1
1403	2642	1
1403	2649	1
1403	2671	1
1403	2674	1
1404	1082	2
1404	1266	1
1404	1497	1
1404	1652	2
1404	1718	1
1405	2479	2
1406	2479	2
1407	441	1
1407	442	2
1407	1049	2
1407	1050	1
1408	2821	1
1408	2835	1
1408	2844	1
1408	2845	1
1409	1102	2
1409	1288	1
1410	1097	2
1410	1292	1
1410	1308	2
1410	1718	1
1410	1829	2
1410	2686	1
1411	2847	2
1412	5	2
1412	7	2
1412	228	2
1412	385	2
1412	389	2
1412	390	2
1413	2031	2
1413	2243	1
1414	2058	1
1414	2193	2
1414	2203	2
1414	2204	1
1414	2206	1
1415	639	2
1415	644	1
1415	1211	2
1415	1459	2
1415	1470	1
1416	439	2
1417	2021	2
1417	2237	1
1417	2242	1
1418	565	1
1418	566	1
1418	569	1
1418	1014	2
1418	1042	1
1418	1045	1
1418	1046	1
1418	1047	1
1419	1561	1
1419	1562	1
1419	1564	2
1419	1566	1
1419	1568	2
1419	1579	2
1419	1743	2
1420	251	2
1421	160	2
1422	2875	2
1423	2195	2
1423	2260	2
1424	1077	1
1424	1082	1
1424	1237	1
1424	1308	1
1424	1519	1
1424	1530	1
1424	1541	1
1424	1563	1
1424	1608	1
1424	1619	1
1424	1641	1
1424	1707	2
1424	1719	2
1425	2382	2
1426	2644	2
1426	2713	1
1426	2714	2
1426	2849	1
1426	2861	2
1426	2875	1
1426	2877	1
1426	2934	1
1427	475	1
1427	476	1
1427	893	1
1427	901	1
1427	910	2
1427	933	1
1427	1046	1
1427	1047	1
1428	2398	1
1428	2439	1
1428	2505	1
1428	2520	1
1428	2571	1
1428	2581	1
1429	444	2
1429	445	2
1429	452	1
1430	2550	2
1431	2057	2
1431	2058	1
1431	2155	2
1431	2156	1
1431	2184	1
1431	2595	1
1432	1077	2
1432	1082	1
1432	1719	2
1432	1741	1
1433	2796	2
1434	1148	2
1435	2805	2
1436	1869	2
1437	2882	2
1438	2815	1
1438	2817	1
1438	2819	1
1439	450	2
1440	1046	2
1441	67	2
1441	430	1
1442	2356	1
1442	2398	1
1442	2402	1
1442	2403	1
1442	2604	1
1443	1	1
1443	385	2
1444	2894	2
1444	2895	2
1445	2877	2
1446	2716	1
1446	2727	1
1446	2772	1
1446	2886	1
1446	2923	1
1446	2924	2
1446	2931	1
1447	2801	2
1447	2804	2
1448	2721	2
1449	2691	1
1449	2794	1
1449	2876	1
1449	2887	2
1450	668	1
1450	671	2
1450	679	1
1450	682	2
1451	2639	1
1451	2672	1
1451	2683	1
1451	2705	1
1451	2716	1
1451	2738	1
1451	2783	1
1451	2794	1
1451	2838	1
1451	2849	1
1451	2888	1
1451	2923	1
1451	2924	1
1451	2925	1
1452	1563	1
1452	1741	1
1453	1103	1
1453	1562	1
1453	1564	1
1453	1565	1
1453	1566	1
1453	1567	1
1453	1568	1
1453	1569	1
1453	1570	1
1453	1571	1
1453	1572	1
1453	1573	1
1453	1575	1
1453	1576	1
1453	1579	1
1453	1616	1
1453	1743	1
1453	1961	1
1454	134	2
1455	2231	1
1455	2650	1
1455	2761	1
1455	2888	1
1455	2892	1
1455	2893	1
1455	2894	1
1455	2895	1
1455	2896	1
1456	621	2
1456	622	1
1456	624	1
1456	631	2
1456	632	1
1456	634	1
1456	641	2
1456	642	1
1456	644	1
1456	665	1
1457	1073	1
1457	1074	1
1457	1076	1
1457	1741	1
1458	84	1
1458	143	1
1458	395	2
1459	1073	1
1459	1074	1
1459	1719	2
1460	10	2
1460	346	1
1461	1414	1
1461	1561	1
1461	1566	1
1461	1572	1
1461	2686	1
1461	2734	1
1462	1057	2
1462	1059	1
1462	1497	1
1462	1707	1
1463	1060	2
1463	1062	2
1463	1071	1
1463	1097	2
1463	1119	2
1463	1131	2
1463	1132	2
1463	1136	2
1463	1181	1
1463	1192	1
1463	1210	2
1463	1285	2
1463	1294	2
1463	1752	2
1463	1852	2
1463	1885	2
1464	2706	2
1464	2939	1
1465	503	2
1465	506	2
1466	2639	1
1466	2672	1
1466	2681	1
1466	2684	1
1466	2727	2
1466	2750	2
1466	2761	1
1466	2888	1
1466	2911	1
1466	2923	1
1467	2669	1
1467	2683	1
1467	2867	1
1468	2639	2
1468	2650	2
1468	2750	1
1468	2794	2
1468	2888	2
1469	2687	2
1469	2766	2
1470	2193	2
1470	2258	1
1471	1242	2
1472	749	1
1472	760	1
1472	772	1
1472	1021	1
1472	1227	1
1472	1497	1
1472	2672	1
1472	2683	1
1472	2888	1
1472	2908	1
1473	2552	2
1474	576	2
1474	577	2
1474	771	2
1474	1023	1
1475	1058	2
1475	1059	2
1475	1062	2
1475	1252	1
1475	1829	2
1476	1077	1
1476	1173	1
1476	1707	1
1476	1807	1
1476	2647	1
1476	2652	1
1476	2708	1
1476	2783	1
1476	2879	1
1476	2890	1
1476	2906	1
1476	2917	1
1476	2933	1
1477	2687	2
1477	2790	2
1478	2713	1
1478	2874	1
1478	2877	1
1478	2878	1
1479	2874	2
1480	2691	1
1480	2695	2
1481	1061	1
1481	1062	1
1481	1119	1
1481	1152	2
1481	1252	1
1481	1286	1
1481	1294	1
1481	1718	2
1481	2007	1
1482	2687	1
1482	2736	1
1482	2778	1
1482	2780	1
1482	2781	1
1483	451	1
1483	1026	1
1483	2879	1
1484	2689	2
1484	2715	2
1484	2717	2
1484	2869	2
1484	2934	2
1485	2639	1
1485	2661	1
1485	2694	1
1485	2750	1
1485	2761	1
1485	2783	2
1485	2888	1
1485	2908	1
1486	2659	1
1486	2660	1
1486	2664	1
1486	2670	1
1486	2900	2
1486	2908	1
1487	2338	2
1487	2503	1
1488	2649	1
1488	2652	1
1488	2653	1
1488	2669	2
1488	2891	1
1488	2899	1
1488	2900	1
1488	2904	1
1488	2916	1
1488	2917	1
1488	2921	1
1489	2639	1
1489	2650	1
1489	2683	1
1489	2838	1
1490	1054	1
1490	1075	1
1490	1092	1
1490	1741	1
1490	1981	1
1490	2031	1
1490	2051	1
1490	2074	1
1490	2104	1
1490	2138	1
1490	2192	1
1490	2221	1
1490	2231	1
1490	2233	1
1490	2234	1
1490	2236	1
1490	2251	1
1490	2266	1
1490	2268	1
1490	2274	1
1491	2193	2
1491	2211	1
1491	2214	1
1492	2193	2
1493	1057	1
1493	1076	1
1493	1707	1
1493	1741	1
1493	1774	1
1493	1807	1
1493	1976	1
1493	2649	1
1493	2683	1
1493	2783	1
1493	2794	1
1493	2885	1
1493	2910	1
1493	2915	1
1493	2917	1
1493	2940	1
1494	2813	1
1494	2814	2
1494	2815	1
1495	2658	2
1495	2659	1
1495	2903	2
1495	2905	1
1495	2907	2
1495	2908	1
1496	1057	1
1496	1058	2
1496	2650	1
1496	2888	1
1496	2916	1
1496	2917	1
1496	2922	1
1497	1087	2
1497	1089	2
1497	1101	1
1497	1198	2
1497	1907	1
1497	1929	2
1498	477	1
1498	534	1
1498	535	1
1498	536	1
1498	577	1
1498	1014	1
1498	1017	1
1498	1021	1
1498	1022	1
1498	1027	1
1498	1035	1
1498	1036	1
1498	1095	1
1498	1196	1
1498	1940	1
1498	2900	2
1498	2906	1
1499	129	1
1500	1294	2
1501	2064	2
1501	2193	2
1501	2202	2
1501	2203	2
1501	2204	2
1501	2211	2
1501	2242	1
1502	6	1
1502	9	2
1502	385	2
1502	2869	2
1502	2870	2
1503	1060	2
1504	1292	2
1504	1308	2
1505	1119	1
1505	1141	1
1505	1175	1
1506	1108	1
1506	1206	1
1506	1308	2
1506	1330	1
1506	1363	2
1506	1441	1
1506	1463	1
1506	1829	2
1507	331	1
1507	345	1
1507	2057	1
1508	1208	1
1508	1252	1
1508	2689	2
1508	2713	2
1508	2715	2
1508	2717	2
1508	2849	2
1508	2869	2
1508	2874	1
1508	2877	1
1508	2879	1
1508	2934	2
1508	2936	1
1508	2937	2
1509	534	2
1510	293	1
1510	305	2
1511	2251	1
1511	2252	1
1511	2253	1
1512	2690	2
1512	2869	1
1512	2870	1
1512	2890	1
1512	2892	2
1513	1097	2
1513	1308	2
1513	1718	2
1513	1829	2
1514	1940	1
1514	2874	1
1514	2875	1
1514	2877	1
1514	2879	1
1514	2881	1
1515	275	2
1516	478	1
1516	577	1
1516	578	1
1516	596	1
1516	1022	1
1516	1027	1
1516	1030	1
1516	1132	1
1516	1136	1
1516	1160	1
1516	1197	1
1516	1219	1
1516	1232	1
1516	1285	1
1517	1186	1
1517	1219	1
1517	1230	1
1517	1241	1
1517	2689	1
1517	2715	1
1517	2849	1
1517	2869	1
1517	2936	1
1518	2064	2
1518	2066	1
1518	2193	2
1518	2203	2
1518	2258	2
1518	2261	1
1518	2262	2
1519	3	1
1519	7	1
1519	385	1
1519	389	1
1519	390	1
1519	2888	1
1520	3	1
1520	5	1
1520	7	1
1520	227	1
1520	228	2
1520	389	1
1521	1191	2
1521	1252	1
1522	577	2
1523	28	1
1523	33	1
1523	42	1
1523	86	1
1523	158	1
1523	163	1
1523	390	1
1523	399	1
1523	411	1
1523	418	1
1523	423	1
1523	1028	1
1524	2366	1
1524	2869	1
1524	2870	1
1524	2900	1
1524	2903	1
1524	2915	1
1525	452	2
1525	453	1
1526	2673	2
1527	7	2
1527	385	2
1527	389	2
1527	390	1
1528	9	1
1528	241	1
1528	242	1
1528	387	1
1528	391	1
1528	407	1
1528	408	1
1528	436	1
1529	1061	2
1529	1062	2
1530	2154	1
1530	2155	1
1530	2156	1
1530	2157	1
1530	2158	1
1530	2159	1
1530	2168	1
1530	2169	1
1530	2273	1
1531	2844	2
1532	2737	2
1532	2740	1
1532	2742	1
1532	2743	1
1532	2748	1
1532	2754	1
1532	2766	1
1532	2782	1
1532	2785	1
1532	2787	1
1532	2830	1
1533	1090	1
1533	1091	2
1533	1159	1
1533	1530	1
1534	2066	1
1534	2193	2
1534	2258	2
1535	649	2
1536	2840	2
1537	2689	2
1537	2713	2
1537	2717	2
1537	2849	2
1537	2869	2
1537	2934	2
1537	2937	2
1538	2676	1
1538	2840	1
1538	2913	1
1539	2742	2
1539	2743	2
1539	2831	2
1540	1206	2
1540	1441	2
1541	143	1
1541	144	1
1541	145	1
1541	207	1
1541	395	1
1541	410	1
1541	420	1
1542	243	1
1542	385	1
1542	403	1
1542	410	1
1542	414	1
1542	422	1
1543	1206	1
1543	1352	1
1543	1363	1
1544	1014	1
1544	1023	1
1544	1028	1
1544	1030	1
1544	1062	1
1544	1119	1
1544	1208	1
1544	1230	1
1544	1752	1
1544	1829	1
1545	2662	1
1545	2666	2
1545	2670	1
1545	2879	1
1545	2905	1
1545	2941	2
1546	1940	2
1547	294	1
1547	300	1
1547	304	1
1547	305	1
1547	306	1
1547	307	1
1547	308	1
1547	313	1
1547	316	1
1547	319	1
1547	321	1
1547	327	1
1547	331	1
1547	332	1
1547	336	1
1547	337	1
1547	338	1
1547	344	1
1547	350	1
1548	1099	1
1548	1105	1
1548	1119	1
1548	1285	1
1548	1718	1
1548	2689	1
1548	2713	1
1548	2937	1
1549	1132	1
1549	1184	1
1549	1215	1
1549	1277	1
1549	1941	1
1549	2669	1
1549	2684	1
1549	2934	1
1550	2687	2
1551	2696	1
1551	2722	1
1551	2723	1
1551	2794	1
1551	2855	1
1551	2876	1
1551	2885	1
1551	2886	1
1551	2887	1
1551	2889	1
1551	2898	1
1552	1081	2
1552	1082	1
1552	1497	1
1552	1652	2
1553	2343	2
1554	2847	2
1555	2669	2
1555	2700	1
1555	2706	1
1555	2709	1
1555	2905	1
1556	2083	1
1556	2087	1
1556	2088	2
1557	1582	2
1557	1583	2
1557	1587	2
1557	1600	2
1558	2887	2
1559	1091	2
1559	1158	2
1559	1275	1
1559	1374	1
1559	1530	2
1560	2239	2
1561	2325	2
1562	2677	2
1563	2696	1
1563	2847	2
1564	1985	2
1565	2284	1
1565	2376	1
1565	2382	2
1565	2389	2
1565	2398	1
1565	2400	1
1565	2519	1
1565	2520	1
1565	2556	1
1565	2593	1
1566	2805	2
1567	1064	2
1567	1718	1
1568	2741	1
1568	2797	1
1568	2798	1
1568	2799	1
1568	2800	1
1568	2804	1
1568	2809	1
1569	2649	2
1569	2882	2
1570	649	1
1570	982	1
1571	1982	1
1571	1983	1
1572	1982	1
1572	1983	1
1573	2661	1
1573	2893	1
1573	2894	1
1573	2895	1
1574	1095	2
1574	1150	1
1574	1151	1
1574	1245	1
1574	1246	2
1574	1254	1
1574	1258	1
1574	1259	1
1575	1107	1
1575	1213	2
1576	411	1
1576	1097	1
1576	1099	1
1576	1100	1
1576	1131	1
1576	1132	1
1576	1141	1
1576	1160	1
1576	1186	1
1576	1208	1
1576	1230	1
1576	1241	1
1576	1263	1
1576	1284	1
1576	1285	1
1576	1297	1
1576	1308	1
1576	1485	1
1576	1718	2
1576	1829	1
1577	1119	2
1577	1131	1
1577	1175	2
1577	1186	1
1577	1940	1
1578	2640	1
1578	2669	1
1578	2867	1
1578	2901	1
1578	2903	1
1578	2904	1
1578	2907	1
1578	2940	1
1579	1101	1
1579	1130	1
1579	1161	1
1579	1245	2
1579	1249	1
1579	1260	1
1579	1266	1
1580	2157	2
1580	2183	2
1581	1064	1
1581	1519	1
1581	1563	1
1581	1630	2
1581	1707	1
1581	1718	1
1582	84	2
1582	144	2
1582	395	2
1582	410	1
1582	422	1
1583	2657	2
1583	2913	2
1584	1081	2
1584	1127	1
1585	615	1
1585	623	1
1585	624	1
1585	625	1
1585	629	1
1585	633	1
1585	634	1
1585	635	1
1585	639	1
1585	643	1
1585	644	1
1585	666	1
1585	667	1
1586	2719	2
1586	2868	1
1587	2689	2
1587	2713	2
1587	2715	2
1587	2717	2
1587	2849	2
1587	2869	2
1587	2870	1
1587	2874	1
1587	2877	1
1587	2879	1
1587	2881	1
1587	2934	2
1587	2936	2
1587	2937	2
1588	2761	2
1588	2889	2
1589	2385	1
1589	2429	2
1589	2478	1
1589	2479	2
1589	2484	1
1589	2485	1
1589	2525	1
1590	1625	2
1591	1385	1
1591	1674	1
1591	2849	1
1591	2876	1
1592	2385	1
1592	2478	1
1592	2479	2
1593	530	1
1593	532	2
1594	1626	2
1595	2687	2
1595	2731	2
1595	2735	2
1595	2749	1
1595	2760	2
1596	2849	2
1596	2874	1
1597	2689	2
1597	2713	2
1597	2715	2
1597	2717	2
1597	2849	2
1597	2869	2
1597	2934	2
1597	2937	2
1598	1591	2
1598	1592	1
1598	1594	1
1598	1598	1
1599	1095	1
1599	1208	1
1599	1252	1
1599	2210	1
1599	2669	1
1599	2867	2
1599	2879	1
1599	2926	1
1599	2932	1
1600	2653	2
1600	2897	2
1601	1626	2
1602	2193	2
1603	10	2
1603	87	1
1603	88	1
1603	218	1
1603	247	1
1603	346	1
1603	401	1
1603	402	1
1603	2686	2
1603	2889	2
1604	2837	1
1604	2841	1
1604	2845	1
1604	2897	1
1605	2641	2
1605	2675	2
1605	2927	1
1606	2362	2
1607	1352	1
1607	1363	2
1608	921	2
1608	925	2
1609	2649	1
1609	2882	1
1609	2919	1
1610	1276	2
1611	2127	1
1611	2249	1
1611	2260	1
1612	1238	2
1613	2805	2
1614	2739	1
1614	2741	1
1614	2743	1
1614	2744	1
1614	2751	1
1614	2753	1
1614	2756	1
1614	2758	1
1614	2760	1
1614	2763	1
1614	2767	1
1614	2770	1
1614	2773	1
1614	2777	1
1614	2779	1
1614	2781	1
1614	2784	1
1614	2793	2
1614	2799	1
1614	2800	1
1614	2810	1
1614	2815	1
1614	2817	1
1614	2826	1
1614	2834	1
1615	2154	2
1616	1206	1
1616	1308	1
1616	1352	2
1616	1363	1
1616	1386	1
1616	1408	1
1616	1419	1
1616	1441	1
1616	1829	1
1617	494	1
1617	565	1
1617	569	1
1617	620	1
1617	621	1
1617	630	1
1617	631	1
1617	641	1
1617	1046	1
1618	2925	2
1619	2814	2
1620	1016	2
1621	84	1
1621	143	2
1621	391	1
1621	395	1
1621	414	1
1621	417	1
1621	419	2
1622	454	1
1622	458	1
1622	528	2
1622	532	1
1622	601	2
1622	602	1
1623	1131	1
1623	1208	1
1623	1308	1
1623	1718	1
1623	1829	1
1624	1079	2
1625	2088	2
1626	2804	1
1626	2808	1
1627	1080	1
1627	1081	2
1627	1127	2
1628	1206	2
1628	1430	2
1628	1463	2
1628	1829	2
1629	2639	1
1629	2684	1
1629	2690	1
1629	2727	1
1629	2738	1
1629	2750	1
1629	2761	1
1629	2838	1
1629	2849	1
1629	2888	1
1629	2889	1
1629	2892	1
1629	2893	1
1629	2909	1
1629	2923	1
1629	2931	1
1629	2937	1
1630	1094	1
1630	1096	1
1630	1301	1
1630	1986	2
1631	1541	1
1632	2068	1
1632	2115	1
1632	2127	1
1632	2230	1
1632	2249	1
1632	2260	1
1633	1206	1
1633	1352	1
1633	1363	2
1633	1397	1
1633	1408	1
1633	1441	1
1633	1829	2
1634	2072	2
1635	1982	2
1636	1611	2
1636	1612	1
1636	1632	1
1637	2762	1
1637	2764	1
1638	2211	2
1638	2214	1
1639	1969	2
1640	2709	1
1640	2892	1
1640	2895	1
1640	2896	1
1641	2037	2
1641	2225	1
1642	1060	1
1642	1108	1
1642	1206	1
1642	1299	1
1642	1319	1
1642	1341	1
1642	1352	1
1642	1363	1
1642	1374	1
1642	1397	1
1642	1430	1
1642	1441	1
1642	1452	1
1642	1463	1
1642	1829	1
1643	1130	1
1643	1141	1
1643	2011	1
1643	2012	2
1644	611	2
1644	656	2
1644	668	2
1644	670	1
1644	675	2
1644	679	2
1644	686	2
1644	783	1
1645	7	1
1645	385	1
1645	1014	1
1645	1046	1
1645	1047	1
1646	1292	1
1646	1293	1
1646	1967	1
1646	1969	2
1646	1978	1
1646	1980	1
1647	2744	1
1647	2753	1
1647	2757	1
1647	2762	1
1647	2763	1
1647	2765	1
1647	2767	1
1647	2769	1
1647	2775	1
1647	2779	1
1647	2780	1
1647	2781	1
1647	2784	1
1647	2787	1
1647	2788	1
1647	2790	1
1647	2813	1
1647	2818	1
1647	2819	1
1647	2820	1
1648	1008	2
1648	1009	2
1649	1741	1
1649	1969	1
1650	2722	1
1650	2851	1
1650	2852	1
1650	2853	1
1650	2854	1
1650	2855	1
1650	2856	1
1651	2638	1
1651	2686	1
1651	2687	1
1651	2731	1
1651	2745	2
1652	2934	2
1653	2886	1
1653	2888	1
1653	2894	1
1653	2896	1
1653	2923	1
1654	2064	2
1654	2193	1
1654	2202	2
1654	2203	2
1654	2214	2
1655	2903	2
1656	1046	2
1656	1047	1
1657	1016	2
1658	2900	2
1659	2721	1
1659	2722	1
1659	2847	1
1659	2853	1
1659	2854	2
1659	2855	1
1660	631	1
1660	665	1
1661	2833	1
1661	2834	1
1661	2835	2
1661	2837	1
1662	2686	2
1662	2746	2
1663	2894	1
1663	2895	2
1664	2805	2
1664	2849	2
1664	2874	1
1664	2875	1
1665	2260	2
1666	165	1
1667	993	2
1667	1024	2
1668	1969	2
1669	2046	1
1669	2047	2
1669	2263	1
1670	2442	2
1671	2849	2
1671	2874	1
1671	2877	1
